Country Name,iso3,Series Name,Series Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Libya,LBY,Forest area (% of land area),AG.LND.FRST.ZS,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433,0.123327687918433
Liechtenstein,LIE,Forest area (% of land area),AG.LND.FRST.ZS,40.625,40.8749997615814,41.1249995231628,41.3749992847442,41.6249990463257,41.8749988079071,42.1249985694885,42.3750013113022,42.6250010728836,42.875000834465,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464,43.1250005960464
Lithuania,LTU,Forest area (% of land area),AG.LND.FRST.ZS,31.0306317804722,31.0306317804722,31.2699425654116,31.3895979578813,31.509253350351,31.6289087428207,31.7485641352904,31.8682195277601,31.9878749202297,32.1075303126994,32.2271857051691,32.5494567832144,32.8717278612596,33.1940028343371,33.5162739123824,33.8385449904276,33.9948954822612,34.1512459740946,34.3103295148584,34.4666924798066,34.6230554447547,34.6555195749957,34.6874307348254,34.7187873952932,34.7645650438946,34.7964884277733,34.8328586566054
Luxembourg,LUX,Forest area (% of land area),AG.LND.FRST.ZS,..,..,..,..,..,..,..,..,..,..,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116,35.6790110898116
"Macao SAR, China",MAC,Forest area (% of land area),AG.LND.FRST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,Forest area (% of land area),AG.LND.FRST.ZS,23.5443821577192,23.4293421078086,23.3143037371677,23.1992636872571,23.0842253166162,22.9691852667056,22.8541452167951,22.7391068461542,22.6240667962436,22.5090284256027,22.3939883756921,22.3303642053857,22.2667400350793,22.2031158647728,22.1394916944664,22.07586752416,21.9778519104447,21.8798362967294,21.7818206830141,21.6838050692988,21.5857894555835,21.5488273360892,21.5213262403424,21.4936404262633,21.4661395668615,21.4386387074596,21.4111378480578
Malawi,MWI,Forest area (% of land area),AG.LND.FRST.ZS,41.3237165888842,40.9747570816318,40.6257949848524,40.2768354776,39.9278733808204,39.5789138735681,39.2299543663158,38.8809922695363,38.5320327622839,38.1830706655043,37.834111158252,37.4840899448451,37.1340687314383,36.7840475180314,36.4340263046245,36.0840050912176,35.7339838778108,35.3839626644039,35.033941450997,34.6839202375902,34.3338990241833,34.142978362325,33.9520577004667,33.7611370386084,33.5702163767501,33.3792957148918,33.1883750530335
Malaysia,MYS,Forest area (% of land area),AG.LND.FRST.ZS,68.1053112159489,67.8663825901689,67.627453964389,67.388525338609,67.1495967128291,66.9106680870491,66.6717394612692,66.4328108354893,66.1938822097093,65.9549535839294,65.7160249581494,65.2893038540557,64.8625768052808,64.435855701187,64.0091286524121,63.5824075483184,64.3335893509359,65.0847652088723,65.8359470114899,66.5871228694263,67.3383046720438,67.3815225041851,67.4247462810075,67.4679641131487,67.5111878899711,67.5544057221123,67.5976235542535
Maldives,MDV,Forest area (% of land area),AG.LND.FRST.ZS,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333,3.33333333333333
Mali,MLI,Forest area (% of land area),AG.LND.FRST.ZS,5.48275268605709,5.41800867078078,5.35326465550447,5.28852064022816,5.22377662495185,5.15903260967554,5.09428859439923,5.02954457912292,4.96480056384661,4.9000565485703,4.83531253329399,4.77056851801769,4.70582450274138,4.64108048746507,4.57633647218876,4.51159245691245,4.44684844163614,4.38210442635983,4.31736041108352,4.25261639580721,4.1878723805309,4.12312836525459,4.05838434997828,3.99364033470197,3.92889631942566,3.86415230414935,3.79940828887304
Malta,MLT,Forest area (% of land area),AG.LND.FRST.ZS,1.09374998137355,1.09374998137355,1.09374998137355,1.09374998137355,1.09374998137355,1.09374998137355,1.09374998137355,1.09374998137355,1.09374998137355,1.09374998137355,1.09374998137355,1.09374998137355,1.09374998137355,1.09374998137355,1.09374998137355,1.09374998137355,1.09374998137355,1.09374998137355,1.09374998137355,1.09374998137355,1.09374998137355,1.09374998137355,1.09374998137355,1.09374998137355,1.09374998137355,1.09374998137355,1.09374998137355
Marshall Islands,MHL,Forest area (% of land area),AG.LND.FRST.ZS,..,70.2222241295711,70.2222241295711,70.2222241295711,70.2222241295711,70.2222241295711,70.2222241295711,70.2222241295711,70.2222241295711,70.2222241295711,70.2222241295711,70.2222241295711,70.2222241295711,70.2222241295711,70.2222241295711,70.2222241295711,70.2222241295711,70.2222241295711,70.2222241295711,70.2222241295711,70.2222241295711,70.2222241295711,70.2222241295711,70.2222241295711,70.2222241295711,70.2222241295711,70.2222241295711
Mauritania,MRT,Forest area (% of land area),AG.LND.FRST.ZS,0.402638983215291,0.393130893768343,0.383622774712801,0.374114685265854,0.364606566210312,0.355098476763365,0.345590387316417,0.336082268260875,0.326574178813928,0.317066059758387,0.307557970311439,0.297855826137576,0.288153681963714,0.278451537789852,0.268749393615989,0.259047249442127,0.254196177355196,0.249345105268264,0.244494033181333,0.239642961094402,0.234791889007471,0.231396138546619,0.228000388085767,0.224604637624915,0.221208887164063,0.217813136703211,0.21441738624236
Mauritius,MUS,Forest area (% of land area),AG.LND.FRST.ZS,20.2463046670547,20.2857144360472,20.3251223258784,20.3645320948709,20.4039399847021,20.4433497536946,20.482759522687,20.5221674125183,20.5615771815107,20.600985071342,20.6403948403344,20.2758619937991,19.9113291472637,19.5467981798896,19.1822653333542,18.8177343659801,18.8374392504763,18.8571422558113,18.8768471403075,18.8965520248037,18.9162569093,18.935959914635,18.9556647991312,18.9753696836274,18.9950745681236,19.0147775734587,19.0344824579549
Mexico,MEX,Forest area (% of land area),AG.LND.FRST.ZS,35.8856966485764,35.7877525463618,35.6898084441472,35.5918603230536,35.493916220839,35.3959721186244,35.2980280164099,35.2000839141953,35.1021357931017,35.0041916908871,34.9062475886725,34.8267179904319,34.7471883921912,34.6676628128295,34.5881332145889,34.5086036163482,34.4484168831503,34.3882301499524,34.3280434167545,34.2678566835567,34.2076699503588,34.1605485930708,34.1134272357828,34.0663098973739,34.0191885400859,33.9720671827979,33.9249458255099
"Micronesia, Fed. Sts.",FSM,Forest area (% of land area),AG.LND.FRST.ZS,..,90.8714294433594,90.9142848423549,90.9571402413504,90.98571232387,91.028573172433,91.0714285714286,91.1000006539482,91.1428560529436,91.1857169015067,91.2285723005023,91.2571443830217,91.2999997820173,91.3428551810129,91.3857160295758,91.4142881120954,91.4571380615234,91.500004359654,91.528570992606,91.5714263916016,91.6142817905971,91.6571480887277,91.6857147216797,91.7285701206753,91.7714255196707,91.8142809186663,91.8571472167969
Moldova,MDA,Forest area (% of land area),AG.LND.FRST.ZS,9.70489808335869,9.70489808335869,9.73532096136294,9.72685887708649,9.74499089253188,9.76313392043729,9.77831764348618,9.79647630619684,9.81464600425403,9.83282674772036,9.85401459854015,10.0912405046523,10.3284673389147,10.5689076329931,10.8029200792893,11.0367892976589,11.1766496230926,11.3165099485263,11.4563693460921,11.5962296715258,11.7503805175038,11.8904111447037,12.0267806514617,12.1593670253336,12.3030116792359,12.4391727493917,12.575251021694
Monaco,MCO,Forest area (% of land area),AG.LND.FRST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Forest area (% of land area),AG.LND.FRST.ZS,8.06920878498416,8.01649090435838,7.96377365232917,7.91105577170338,7.85833851967417,7.80562063904838,7.75290275842259,7.70018550639338,7.64746762576759,7.59475037373838,7.54203249311259,7.48937935793436,7.43672622275612,7.38407245898131,7.33141932380307,7.27876618862484,7.50163510541917,7.7245040222135,7.94737231041125,8.17024122720558,8.39311014399991,8.33049249586434,8.26787484772876,8.20525782818977,8.1426401800542,8.08002253191862,8.01740488378305
Montenegro,MNE,Forest area (% of land area),AG.LND.FRST.ZS,46.542750929368,46.542750929368,46.542750929368,46.542750929368,46.542750929368,46.542750929368,46.542750929368,46.542750929368,46.542750929368,46.542750929368,46.542750929368,46.542750929368,46.542750929368,46.542750929368,46.542750929368,46.542750929368,49.5315994205971,52.5204479118262,55.5092918651255,58.4981403563546,61.4869888475836,61.4869888475836,61.4869888475836,61.4869888475836,61.4869888475836,61.4869888475836,61.4869888475836
Morocco,MAR,Forest area (% of land area),AG.LND.FRST.ZS,11.1001568451714,11.1088951430512,11.117633440931,11.1263728328759,11.1351111307557,11.1438494286354,11.1525877265152,11.161326024395,11.1700654163399,11.1788037142197,11.1875420120995,11.3703788878697,11.5532157636399,11.7360515453451,11.9188884211153,12.1017252968855,12.2231687100885,12.3446110292264,12.4660544424294,12.5874967615673,12.7089401747703,12.6910150123236,12.6730898498768,12.65516468743,12.6372395249832,12.6193143625364,12.6013892000896
Mozambique,MOZ,Forest area (% of land area),AG.LND.FRST.ZS,55.1616266944734,54.8831353798418,54.6046440652102,54.3261527505786,54.047661435947,53.7691701213154,53.4906788066838,53.2121874920522,52.9336961774206,52.655204862789,52.3767135481574,52.0946606205015,51.8126076928457,51.530559732572,51.2485068049162,50.9664538772604,50.6849125899692,50.4033663352959,50.1218250480048,49.8402787933315,49.5587375060403,49.2962709663267,49.0337994592309,48.7713329195173,48.5088614124215,48.2463948727078,47.9839283329942
Myanmar,MMR,Forest area (% of land area),AG.LND.FRST.ZS,60.0085687180586,59.3429629402944,58.6773571625302,58.011751384766,57.3461456070019,56.6805398292377,56.0149340514735,55.3493282737093,54.6837224959452,54.018116718181,53.3525109404168,52.879091658506,52.4056663995318,51.932247117621,51.4682722253681,50.9994490020815,50.5170833205809,50.0394797117915,49.5816675372335,49.1085253472754,48.6376021798365,47.798986069548,46.9726697064227,46.1410558909322,45.3044043465196,44.4677528021069,43.6311012576943
Namibia,NAM,Forest area (% of land area),AG.LND.FRST.ZS,10.6426654034423,10.5539967690607,10.4653281346792,10.3766595002976,10.287990865916,10.1993222315345,10.1106535971529,10.0219849627713,9.93331632838975,9.84464769400819,9.75597905962662,9.66585262141833,9.57572677629541,9.48560033808713,9.3954744929642,9.30534805475592,9.21522161654763,9.12509577142471,9.03496933321643,8.9448434880935,8.85471704988522,8.76459061167693,8.67446476655401,8.58433832834572,8.4942124832228,8.40408604501452,8.31395960680623
Nauru,NRU,Forest area (% of land area),AG.LND.FRST.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,NPL,Forest area (% of land area),AG.LND.FRST.ZS,33.6853146853147,33.0440545782343,32.402797885708,31.7615377786276,31.1202810861014,30.479020979021,29.8377608719406,29.1965041794143,28.5552440723339,27.9139856725306,27.2061388210673,26.8378092164066,26.4694796117457,26.1011517101936,25.7328221055328,25.364492500872,25.364492500872,25.364492500872,25.364492500872,25.364492500872,25.364492500872,25.364492500872,25.364492500872,25.364492500872,25.364492500872,25.364492500872,25.364492500872
Netherlands,NLD,Forest area (% of land area),AG.LND.FRST.ZS,10.2191943127962,10.2636255924171,10.3080568720379,10.3524881516588,10.3969194312796,10.4413507109005,10.4857819905213,10.5302132701422,10.574644549763,10.6190758293839,10.6635071090047,10.6931279620853,10.7227488151659,10.7523696682464,10.781990521327,10.8116113744076,10.8590049201278,10.9063984658481,10.9537911076116,11.0109692824336,11.0584049807293,11.0794782355728,11.0972720108847,11.1249625346681,11.1427721548378,11.1605817750074,11.1783913951771
New Caledonia,NCL,Forest area (% of land area),AG.LND.FRST.ZS,45.8971553610503,45.8971553610503,45.8971553610503,45.8971553610503,45.8971553610503,45.8971553610503,45.8971553610503,45.8971553610503,45.8971553610503,45.8971553610503,45.8971553610503,45.8971553610503,45.8971553610503,45.8971553610503,45.8971553610503,45.8971553610503,45.8971553610503,45.8971553610503,45.8971553610503,45.8971553610503,45.8971553610503,45.8971553610503,45.8971553610503,45.8971553610503,45.8971553610503,45.8971553610503,45.8971553610503
New Zealand,NZL,Forest area (% of land area),AG.LND.FRST.ZS,36.6791994227337,36.8618723534047,37.0445489928696,37.2272219235407,37.4098985630056,37.5925714936767,37.7752444243477,37.9579210638126,38.1405939944837,38.3232706339486,38.5059435646196,38.5393635057062,38.5727834467928,38.6062070966731,38.6396270377597,38.6730469788462,38.6487395441685,38.6244358182845,38.6001283836068,38.5758246577228,38.5515172230451,38.5522775257776,38.5530378285101,38.5537944224488,38.5545547251813,38.5553150279139,38.5560753306464
Nicaragua,NIC,Forest area (% of land area),AG.LND.FRST.ZS,37.5103872361642,36.9287020109689,36.3470167857736,35.7653315605784,35.1836463353831,34.6019611101878,34.0202758849925,33.4385906597972,32.856905434602,32.2752202094067,31.6935349842114,31.1118497590161,30.5301645338208,29.9484793086256,29.3667940834303,28.785108858235,28.2034236330397,27.6217384078444,27.0400531826492,26.4583679574539,25.8766827322586,25.8766827322586,25.8766827322586,25.8766827322586,25.8766827322586,25.8766827322586,25.8766827322586
Niger,NER,Forest area (% of land area),AG.LND.FRST.ZS,1.53548590826557,1.48677670231952,1.43806740000469,1.38935819405862,1.34064889174381,1.29193968579774,1.24323047985169,1.19452117753686,1.1458119715908,1.09710266927598,1.04839346332991,1.0386042279829,1.02881499263589,1.01902585365764,1.00923661831062,0.999447382963606,0.989658147616594,0.979868912269582,0.970079773291332,0.960290537944312,0.9505013025973,0.940712067250288,0.930922831903276,0.921133692925026,0.911344457578006,0.901555222230994,0.891765986883982
Nigeria,NGA,Forest area (% of land area),AG.LND.FRST.ZS,18.922450234417,18.4726119451124,18.0227715113311,17.5729332220264,17.1230938604834,16.6732544989405,16.2234151373975,15.7735757758545,15.3237374865498,14.8738981250069,14.4240587634639,13.9743298424685,13.5245998492347,13.0748709282393,12.6251409350055,12.1754120140101,11.7256830930147,11.275953099781,10.8262241787855,10.3764941855518,9.92676526455636,9.47703634356094,9.0273063503272,8.57757742933178,8.12784797221719,7.67811851510261,7.22838905798802
North Macedonia,MKD,Forest area (% of land area),AG.LND.FRST.ZS,35.863153755407,35.863153755407,36.2249316636662,36.4058194177337,36.5867095719254,36.7675973259929,36.9484850800605,37.1293752342521,37.3102629883197,37.4911531425113,37.6720408965788,37.8057422105412,37.9394411243794,38.0731424383418,38.20684135218,38.3405426661424,38.5214304202099,39.0091166154194,39.1914382795469,39.3893744811286,39.5717684377478,39.5717684377478,39.5717684377478,39.5717684377478,39.5717684377478,39.5717684377478,39.5717684377478
Northern Mariana Islands,MNP,Forest area (% of land area),AG.LND.FRST.ZS,..,72.6956491884978,72.3478234332541,71.9999976780104,71.6304364411728,71.2826106859289,70.9130411562713,70.5652154010276,70.1956541641898,69.8478284089461,69.4782588792885,69.1304331240446,68.7826073688009,68.4130419855533,68.0652162303096,67.6956508470617,67.3478250918181,66.9782597085704,66.6304339533267,66.2608685700789,65.9130428148352,65.5434774315876,65.1956516763439,64.8478259211002,64.4782605378524,64.1304347826087,63.782609027365
Norway,NOR,Forest area (% of land area),AG.LND.FRST.ZS,33.2161528156585,33.210949743996,33.20574934606,33.2005462743975,33.1953458764614,33.1901428047989,33.1849397331364,33.1797393352004,33.1745362635379,33.1693358656018,33.1641327939393,33.1526330964982,33.1411333990571,33.1296363753424,33.1181366779013,33.1066369804602,33.1121127722201,33.11758856398,33.1230643557399,33.1285401474999,33.1340159392598,33.1394917310197,33.1449675227796,33.1614270832743,33.1669046893336,33.172382295393,33.1778599014523
Oman,OMN,Forest area (% of land area),AG.LND.FRST.ZS,0.00646203554119548,0.00646203554119548,0.00646203554119548,0.00646203554119548,0.00646203554119548,0.00646203554119548,0.00646203554119548,0.00646203554119548,0.00646203554119548,0.00646203554119548,0.00646203554119548,0.00646203554119548,0.00646203554119548,0.00646203554119548,0.00646203554119548,0.00646203554119548,0.00646203554119548,0.00646203554119548,0.00646203554119548,0.00646203554119548,0.00646203554119548,0.00646203554119548,0.00646203554119548,0.00646203554119548,0.00646203554119548,0.00646203554119548,0.00646203554119548
Pakistan,PAK,Forest area (% of land area),AG.LND.FRST.ZS,3.27807181403072,3.22475599619104,3.17144049505517,3.11812467721549,3.06480917607961,3.01149335823993,2.95817754040026,2.90486203926439,2.85154622142471,2.79823072028883,2.74491490244915,2.68939387605319,2.63387300800911,2.57835198161314,2.52283111356908,2.4673100871731,2.4115296803653,2.35574927355749,2.29996886674969,2.24418845994188,2.18840805313408,2.13262764632628,2.07684723951847,2.02106683271067,1.96528642590286,1.90950601909506,1.85372561228726
Palau,PLW,Forest area (% of land area),AG.LND.FRST.ZS,..,83.2608679066532,83.5652144058891,83.869569197945,84.1956511787746,84.4999976780104,84.8043441772461,85.1304344508959,85.4347809501315,85.7391274493674,86.0652177230172,86.3695642222528,86.6739107214887,87.0000009951385,87.3043474943741,87.6086939936098,87.6086939936098,87.6086939936098,87.6086939936098,87.6086939936098,87.6086939936098,87.6086939936098,87.6086939936098,87.6086939936098,87.6086939936098,87.6086939936098,87.6086939936098
Panama,PAN,Forest area (% of land area),AG.LND.FRST.ZS,67.7966101694915,67.5638982420299,67.3311797463512,67.0984678188896,66.8657493232109,66.6330373957493,66.4003254682876,66.167606972609,65.9348950451473,65.7021765494687,65.469464622007,65.2407855797686,65.0121065375303,64.7834274952919,64.5547484530535,64.3260694108152,64.1027697382802,63.8794700657452,63.6561769614272,63.4328772888923,63.2095776163573,62.9889709127825,62.7683642092077,62.5477509374159,62.3271442338411,62.1065375302664,61.8859308266915
Papua New Guinea,PNG,Forest area (% of land area),AG.LND.FRST.ZS,74.2547365631763,74.2487761808285,74.2428157984808,74.2368467903988,74.230886408051,74.2249260257033,74.2189656433556,74.2130052610078,74.2070362529258,74.2010758705781,74.1951154882304,74.1889308367928,74.1827461853553,74.176570159652,74.1703855082145,74.1642008567769,74.1584561177847,74.1527200045268,74.1469752655346,74.1412391522766,74.1354944132845,74.1293097618469,74.1231251104094,74.1169490847061,74.1107644332686,74.104579781831,74.0983951303935
Paraguay,PRY,Forest area (% of land area),AG.LND.FRST.ZS,53.2519506670023,52.8016602299899,52.3513697929776,51.9010842719607,51.4507938349484,51.0005033979361,50.5502129609237,50.0999225239114,49.6496370028945,49.1993465658822,48.7490561288699,48.2995227551598,47.8499893814498,47.4004510917443,46.9509177180342,46.5013843443242,45.7337024918198,44.9660206393154,44.198338786811,43.4306569343066,42.6629750818022,41.8439456566197,41.0249186894349,40.2058892642525,39.3868622970677,38.5678328718852,37.7488034467027
Peru,PER,Forest area (% of land area),AG.LND.FRST.ZS,60.87578125,60.7371887207031,60.5985961914063,60.4599975585937,60.3214050292969,60.1828125,60.0442199707031,59.9056274414063,59.7670288085938,59.6284362792969,59.48984375,59.3931274414062,59.2964050292969,59.1996887207031,59.1029663085938,59.00625,58.8942199707031,58.7821899414063,58.6701538085938,58.5581237792969,58.44609375,58.3151550292969,58.1842163085937,58.0532836914063,57.9223449707031,57.79140625,57.6604675292969
Philippines,PHL,Forest area (% of land area),AG.LND.FRST.ZS,21.9841030284737,22.1424026404819,22.3007006148967,22.459000226905,22.6172982013197,22.775597813328,22.9338974253362,23.092195399751,23.2504950117592,23.408792986174,23.5670925981822,23.5986179103993,23.6301432226163,23.6616701724268,23.6931954846438,23.7247207968609,23.5677640115119,23.4108055885694,23.2538488032205,23.096890380278,22.9399335949291,23.7448435456283,24.5497534963276,25.3546634470269,26.1595733977261,26.9644833484254,27.7693932991247
Poland,POL,Forest area (% of land area),AG.LND.FRST.ZS,28.9953965196382,29.0535107404339,29.1116249612296,29.1697423703843,29.2278565911799,29.2859708119756,29.3440850327712,29.4021992535669,29.4603166627216,29.5184308835173,29.5765451043129,29.6686153492197,29.7606855941265,29.8576267286279,29.9409127564636,30.0329709790096,30.1181764321216,30.2024014408951,30.288607217189,30.3748210634468,30.4590570719603,30.5332599526908,30.6034889642251,30.6737193735508,30.7449616404438,30.8142003331265,30.8834390258091
Portugal,PRT,Forest area (% of land area),AG.LND.FRST.ZS,37.551912568306,37.4502726904031,37.3486328125,37.2469956028005,37.1453557248976,37.0437158469945,36.9420759690916,36.8404360911885,36.7387988814891,36.6371590035861,36.5355191256831,36.4327879525273,36.3300541111681,36.2273229380124,36.124589096653,36.0336722422652,35.9090422833306,35.7844096553174,35.6597796963827,35.4885893912409,35.3641227208211,35.2396560504012,35.1151867143998,34.9849158434229,34.8603147857136,34.7358693055412,34.6114238253689
Puerto Rico,PRI,Forest area (% of land area),AG.LND.FRST.ZS,32.3562570462232,34.195039183607,36.0338213209908,37.8726034583744,39.7113855957582,41.5501677331419,43.3878248143761,45.2266069517597,47.0653890891435,48.9041712265273,50.742953363911,51.0315663919373,51.3190543638141,51.6076673918405,51.8951519231786,52.183764951205,52.5569326579234,52.9301003646421,53.302143015211,53.6753107219296,54.0484784286481,54.4216461353667,54.7948138420853,55.1668530521157,55.540024199373,55.9131919060914,56.28635961281
Qatar,QAT,Forest area (% of land area),AG.LND.FRST.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Romania,ROU,Forest area (% of land area),AG.LND.FRST.ZS,27.7785044691519,27.7630088032773,27.7608297742526,27.7586507452279,27.7504248180907,27.7506645169724,27.7448588358313,27.7414717030454,27.7320440785749,27.7286585365854,27.7132036045449,27.7349701797919,27.7374168008005,27.7495107632094,27.7652173913043,27.7893729889556,27.8972076036503,28.016008080631,28.1226616021912,28.2109023529188,28.3199304499022,28.6058139432267,28.92531041798,29.2248841353573,29.5192967867155,29.8200625869263,30.1208283871371
Russian Federation,RUS,Forest area (% of land area),AG.LND.FRST.ZS,49.3564653949524,49.3564653949524,49.3603473470023,49.3736490139862,49.3902090062284,49.4010511112821,49.4042641757582,49.4041290033061,49.3980789070464,49.3782915591472,49.4018499097143,49.3987226533597,49.3913734498753,49.3854076496034,49.3788126715759,49.3724891477463,49.4609833224853,49.5384741728712,49.6186008071139,49.6960957741009,49.7735907410879,49.7710833938353,49.7685798629408,49.7660763320464,49.7635689847938,49.7610654538993,49.7585619230048
Rwanda,RWA,Forest area (% of land area),AG.LND.FRST.ZS,12.8901499797325,12.9955413904952,13.1009328012578,13.2063229749886,13.3117143857513,13.417105796514,13.5224972072767,13.6278886180394,13.7332787917701,13.8386702025328,13.9440616132955,14.2764496233089,14.6088363962904,14.9412244063039,15.2736111792853,15.6059991892987,16.1005274506295,16.5950544749284,17.0895827362593,17.5841097605581,18.0786380218889,18.3542759543157,18.6299151237745,18.9055530562012,19.18119222566,19.4568301580867,19.7324680905135
Samoa,WSM,Forest area (% of land area),AG.LND.FRST.ZS,45.9363957597173,47.3851611673201,48.8339211831244,50.2826865907272,51.7314466065314,53.1802120141343,54.6289774217371,56.0777374375413,57.5265028451442,58.9752628609484,60.4240282685512,60.4240282685512,60.4240282685512,60.4240282685512,60.4240282685512,60.4240282685512,60.4240282685512,60.4240282685512,60.4240282685512,60.4240282685512,60.4240282685512,60.4240282685512,60.4240282685512,60.4240282685512,60.4240282685512,60.4240282685512,60.4240282685512
San Marino,SMR,Forest area (% of land area),AG.LND.FRST.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,STP,Forest area (% of land area),AG.LND.FRST.ZS,58.3333333333333,58.3333333333333,58.3333333333333,58.3333333333333,58.3333333333333,58.3333333333333,58.3333333333333,58.3333333333333,58.3333333333333,58.3333333333333,58.3333333333333,58.3333333333333,58.3333333333333,58.3333333333333,58.3333333333333,58.3333333333333,57.8333338101705,57.3333342870076,56.8333347638448,56.333335240682,55.8333317438761,55.8333317438761,55.8333317438761,55.8333317438761,55.8333317438761,55.8333317438761,55.8333317438761
Saudi Arabia,SAU,Forest area (% of land area),AG.LND.FRST.ZS,0.454484134921779,0.454484134921779,0.454484134921779,0.454484134921779,0.454484134921779,0.454484134921779,0.454484134921779,0.454484134921779,0.454484134921779,0.454484134921779,0.454484134921779,0.454484134921779,0.454484134921779,0.454484134921779,0.454484134921779,0.454484134921779,0.454484134921779,0.454484134921779,0.454484134921779,0.454484134921779,0.454484134921779,0.454484134921779,0.454484134921779,0.454484134921779,0.454484134921779,0.454484134921779,0.454484134921779
Senegal,SEN,Forest area (% of land area),AG.LND.FRST.ZS,48.5534721861528,48.3197423778112,48.0860125694697,47.8522827611281,47.6185529527866,47.384823144445,47.1510933361035,46.9173635277619,46.6836337194203,46.4499039110788,46.2161741027372,45.9824442943957,45.7487144860541,45.5149846777126,45.281254869371,45.0475250610294,44.8397652313925,44.6320054017556,44.4242455721186,44.2164857424817,44.0087259128448,43.8009660832078,43.5932062535709,43.3854464239339,43.177686594297,42.9699267646601,42.7621669350231
Serbia,SRB,Forest area (% of land area),AG.LND.FRST.ZS,28.3100846101075,28.3100846101075,28.3100846101075,28.3100846101075,28.3100846101075,28.3100846101075,28.3100846101075,28.3100846101075,28.3100846101075,28.3100846101075,28.3100846101075,28.3100846101075,28.3100846101075,28.3100846101075,28.3100846101075,28.3100846101075,28.8520455333152,29.3940092479777,29.9359701711855,30.4779338858478,31.0198948090556,31.0359010101046,31.0519100026084,31.0679162036574,31.0839251961611,31.0999313972102,31.1159375982592
Seychelles,SYC,Forest area (% of land area),AG.LND.FRST.ZS,88.4130394977072,88.4130394977072,88.4130394977072,88.4130394977072,88.4130394977072,88.4130394977072,88.4130394977072,88.4130394977072,88.4130394977072,88.4130394977072,88.4130394977072,88.4130394977072,88.4130394977072,88.4130394977072,88.4130394977072,88.4130394977072,88.4130394977072,88.4130394977072,88.4130394977072,88.4130394977072,88.4130394977072,88.4130394977072,88.4130394977072,88.4130394977072,88.4130394977072,88.4130394977072,88.4130394977072
Sierra Leone,SLE,Forest area (% of land area),AG.LND.FRST.ZS,43.197561651427,42.9260169346599,42.6544756002789,42.3829308835118,42.1113895491306,41.8398448323635,41.5683001155964,41.2967587812154,41.0252140644483,40.7536727300672,40.4821280133001,40.210583296533,39.939041962152,39.6674972453849,39.3959559110037,39.1244111942366,38.8528664774695,38.5813251430885,38.3097804263214,38.0382390919403,37.7666943751732,38.6478262351933,39.5289547128274,40.4100865728475,41.2912150504814,42.1723469105015,43.0534787705216
Singapore,SGP,Forest area (% of land area),AG.LND.FRST.ZS,24.4029856439846,24.4029856439846,24.4029856439846,24.4029856439846,24.4029856439846,24.4029856439846,24.4029856439846,24.4029856439846,24.4029856439846,24.4029856439846,24.4029856439846,24.4029856439846,24.2222227873625,23.7991282500167,23.7300435694891,23.7300435694891,23.5590778414794,23.5251804049924,23.3571434020996,23.3571434020996,23.2905998464991,23.2244318566662,23.1586412674823,23.1258855547606,23.0606488428662,23.0606488428662,23.0606488428662
Sint Maarten (Dutch part),SXM,Forest area (% of land area),AG.LND.FRST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
